,Animal,File,ID,LBP0,LBP1,LBP2,LBP3,LBP4,LBP5,LBP6,LBP7,LBP8,LBP9
7104,dolphin,pic966_mirror_reflec_dolphin_fresco.jpg,pic966,0.063591667,0.083133333,0.052833333,0.100883333,0.19535,0.109516667,0.053683333,0.084816667,0.069075,0.187116667
7105,dolphin,pic967_avon_dunes2.jpg,pic967,0.0470609,0.066937335,0.021906443,0.056946161,0.099558694,0.280776699,0.048402471,0.078358341,0.10353045,0.196522507
7106,dolphin,pic968_cover2005.gif,pic968,0.041341219,0.061883907,0.024094391,0.051725435,0.100365705,0.256083796,0.034568905,0.071982181,0.149999248,0.207955212
7107,dolphin,pic969_Dorsal.gif,pic969,0.048991239,0.085563861,0.044489993,0.081585082,0.194638695,0.122538381,0.061409855,0.093923318,0.079897114,0.186962463
7108,dolphin,pic96_maxim-cvrop-default.jpg,pic96,0.079078788,0.09609697,0.055272727,0.080145455,0.149381818,0.08310303,0.041357576,0.090278788,0.107054545,0.218230303
7109,dolphin,pic970_ERICSONO.jpg,pic970,0.092613636,0.093418561,0.057350852,0.075994318,0.127888258,0.070419034,0.050745739,0.093394886,0.097360322,0.240814394
7110,dolphin,pic971_land.gif,pic971,0.048688987,0.060810811,0.043081888,0.070552642,0.110205728,0.112283179,0.053892699,0.07377975,0.265832997,0.160871319
7111,dolphin,pic972_dolphin.gif,pic972,7.79E-05,0.000707409,0.000604886,0.004689406,0.022280319,0.034640503,0.0073263,0.014947867,0.909869898,0.004855494
7112,dolphin,pic973_gramgris.jpg,pic973,0.086933899,0.097652348,0.03030303,0.040605228,0.056630869,0.0871004,0.060585248,0.112762238,0.143273393,0.284153347
7113,dolphin,pic974__40694875_dolphin_men_ap203.jpg,pic974,0.100725953,0.122018408,0.039538501,0.054770547,0.086498574,0.066308011,0.037269899,0.111777288,0.101471351,0.279621467
7114,dolphin,pic975__40694879_dolphin_rescue_afp203.jpg,pic975,0.114856106,0.109054965,0.043621986,0.052015815,0.082155821,0.055677988,0.040154265,0.098262899,0.120268343,0.283931812
7115,dolphin,pic976_maui.jpg,pic976,0.0992,0.113622857,0.050925714,0.05984,0.101348571,0.065234286,0.052045714,0.1056,0.094857143,0.257325714
7116,dolphin,pic977_RissosDolphinRangeMap-xsm.gif,pic977,0.016644621,0.038947678,0.013080541,0.040564374,0.05430629,0.105967078,0.02590388,0.059854497,0.432943857,0.211787184
7117,dolphin,pic978_DRC.jpg,pic978,0.090772128,0.07950408,0.022504708,0.031073446,0.072410546,0.06745135,0.044161959,0.110263653,0.266415568,0.215442561
7118,dolphin,pic979_drink.jpg,pic979,0.01917536,0.030336148,0.015697963,0.036462991,0.071038251,0.157807584,0.038748137,0.062626263,0.422520285,0.145587018
7119,dolphin,pic97_yogaever-cvrop-default.jpg,pic97,0.08950303,0.099345455,0.043442424,0.076363636,0.131878788,0.088824242,0.054254545,0.085818182,0.094690909,0.235878788
7120,dolphin,pic980_hilary.jpg,pic980,0.042481337,0.058442943,0.062673303,0.125950942,0.190046214,0.165339495,0.071773907,0.060718095,0.089655172,0.132918592
7121,dolphin,pic981_access.gif,pic981,0.001757813,0.00546875,0.002441406,0.004492188,0.016829427,0.054101563,0.016438802,0.01858724,0.740950521,0.138932292
7122,dolphin,pic982_bot_left.gif,pic982,0.01623906,0.031280157,0.013710026,0.030414961,0.052410901,0.075904296,0.026222089,0.03813517,0.568067618,0.14761572
7123,dolphin,pic983_montage.gif,pic983,0.031293196,0.048920556,0.02076238,0.042009263,0.078603491,0.148072675,0.040798005,0.076665479,0.314926968,0.197947987
7124,dolphin,pic984_top_right.gif,pic984,0.01707563,0.032033613,0.011193277,0.034252101,0.060537815,0.140739496,0.036302521,0.079294118,0.42605042,0.162521008
7125,dolphin,pic985_map_ani.gif,pic985,0,0,0,0,0,0,0,0,0,0
7126,dolphin,pic986_t_bowrid.gif,pic986,0.00827027,0.010378378,0.006540541,0.012162162,0.026324324,0.115459459,0.024486486,0.050810811,0.678486486,0.067081081
7127,dolphin,pic987_t_bubbles.gif,pic987,0.006810811,0.006810811,0.004540541,0.009945946,0.027675676,0.122918919,0.023135135,0.038702703,0.713405405,0.046054054
7128,dolphin,pic988_t_carolina.gif,pic988,0.002216216,0.006972973,0.002486486,0.006702703,0.021081081,0.105351351,0.017621622,0.038,0.75027027,0.049297297
7129,dolphin,pic989_t_corald.gif,pic989,0.016540541,0.015297297,0.006486486,0.012162162,0.026162162,0.119891892,0.026702703,0.054540541,0.639351351,0.082864865
7130,dolphin,pic98_Oil&Ga8.jpg,pic98,0.092761621,0.094158588,0.046318668,0.058702461,0.089624658,0.077250808,0.053328362,0.098299776,0.134441959,0.2551131
7131,dolphin,pic990_t_dudes.gif,pic990,0.012108108,0.011837838,0.006972973,0.01,0.023351351,0.138,0.023189189,0.050054054,0.655513514,0.068972973
7132,dolphin,pic991_t_florida.gif,pic991,0.002702703,0.007459459,0.005189189,0.008594595,0.026324324,0.108864865,0.020594595,0.041243243,0.727405405,0.051621622
7133,dolphin,pic992_t_flow.gif,pic992,0.005081081,0.010162162,0.004918919,0.012054054,0.02827027,0.114864865,0.024810811,0.049513514,0.681837838,0.068486486
7134,dolphin,pic993_t_hello.gif,pic993,0.003783784,0.004162162,0.002756757,0.005513514,0.017945946,0.122756757,0.016648649,0.036594595,0.750324324,0.039513514
7135,dolphin,pic994_t_lost.gif,pic994,0.005837838,0.012918919,0.00572973,0.009837838,0.026108108,0.110054054,0.025189189,0.054216216,0.674756757,0.075351351
7136,dolphin,pic995_t_mod.gif,pic995,0.012,0.01427027,0.007783784,0.012324324,0.025945946,0.11627027,0.028378378,0.051081081,0.658756757,0.073189189
7137,dolphin,pic996_t_pals.gif,pic996,0.018486486,0.020378378,0.007675676,0.01172973,0.029567568,0.122054054,0.032,0.058486486,0.614918919,0.084702703
7138,dolphin,pic997_t_racers.gif,pic997,0.005405405,0.012,0.006324324,0.012540541,0.038432432,0.114108108,0.023027027,0.046540541,0.685567568,0.056054054
7139,dolphin,pic998_t_shipwreck.gif,pic998,0.010756757,0.009891892,0.004162162,0.009567568,0.017027027,0.112054054,0.019891892,0.041135135,0.702756757,0.072756757
7140,dolphin,pic999_t_talk.gif,pic999,0.011459459,0.018216216,0.005783784,0.012432432,0.025513514,0.110378378,0.026054054,0.058324324,0.643945946,0.087891892
7141,dolphin,pic99_bdco logo w text 2.jpg,pic99,0.062959429,0.081141445,0.042218705,0.081889542,0.129518399,0.10303142,0.067849166,0.101621962,0.104852874,0.224917059
7142,dolphin,pic9_dolphin4_splash_FINAL_08.jpg,pic9,0.073383085,0.07369403,0.035966003,0.064054726,0.113702322,0.116189884,0.044361526,0.076855307,0.19180141,0.209991708
7143,frog,pic1000_handpeep.gif,pic1000,0.035203867,0.05782892,0.04346364,0.100199664,0.173318621,0.134110971,0.064680538,0.089564943,0.097330811,0.204298024
7144,frog,pic1001_img0086.jpg,pic1001,0.116982048,0.102571567,0.045269287,0.051673945,0.068049491,0.064580301,0.051528384,0.097622513,0.116011645,0.28571082
7145,frog,pic1002_trotrfrg.jpg,pic1002,0.106471963,0.120811081,0.036298398,0.035367156,0.052239653,0.03888518,0.039032043,0.125901202,0.120020027,0.324973298
7146,frog,pic1003_qfslogo.gif,pic1003,0.000280329,0.002061244,0.001319196,0.008442854,0.018641888,0.07012351,0.015896311,0.03924608,0.817340831,0.026647758
7147,frog,pic1004_a_artist1.gif,pic1004,0.051840796,0.059121061,0.031923715,0.04708126,0.07814262,0.0973466,0.041708126,0.089668325,0.3139801,0.189187396
7148,frog,pic1005_a_artist10.gif,pic1005,0.029642857,0.035600649,0.025219156,0.035852273,0.053652597,0.075868506,0.037418831,0.075284091,0.501404221,0.130056818
7149,frog,pic1006_a_artist2.gif,pic1006,0.040668359,0.052884941,0.036835871,0.056489002,0.084796954,0.093426396,0.050253807,0.101260575,0.246700508,0.236683587
7150,frog,pic1007_a_artist3.gif,pic1007,0.035049327,0.052753363,0.044053812,0.079103139,0.143461883,0.134816143,0.061022422,0.098206278,0.161309417,0.190224215
7151,frog,pic1008_a_artist4.gif,pic1008,0.087164835,0.088197802,0.038,0.046131868,0.061428571,0.066131868,0.041186813,0.113472527,0.151362637,0.306923077
7152,frog,pic1009_a_artist5.gif,pic1009,0.055843478,0.0672,0.034156522,0.067530435,0.100886957,0.097043478,0.048469565,0.099043478,0.154678261,0.275147826
7153,frog,pic100_simon_science.jpg,pic100,0.06761811,0.075826772,0.022224409,0.040472441,0.072047244,0.095059055,0.029724409,0.077893701,0.283661417,0.235472441
7154,frog,pic1010_a_artist6.gif,pic1010,0.052396694,0.055640496,0.025805785,0.038760331,0.051446281,0.086095041,0.041652893,0.106694215,0.304338843,0.237169421
7155,frog,pic1011_a_artist7.gif,pic1011,0.074451128,0.084210526,0.052586466,0.068150376,0.101924812,0.083654135,0.057067669,0.09112782,0.157578947,0.22924812
7156,frog,pic1012_a_artist8.gif,pic1012,0.031961722,0.044325359,0.034488038,0.063196172,0.109358852,0.115483254,0.048650718,0.097818182,0.291483254,0.16323445
7157,frog,pic1013_a_artist9.gif,pic1013,0.026023438,0.034085938,0.020773438,0.036476563,0.052828125,0.070546875,0.035109375,0.078148438,0.496429688,0.149578125
7158,frog,pic1014_a_davidson.gif,pic1014,0.115019499,0.119111761,0.022757594,0.024861453,0.024232861,0.03036484,0.027388649,0.110272989,0.161278736,0.364711617
7159,frog,pic1015_a_dolph.gif,pic1015,0.035339603,0.043301985,0.016739812,0.03292581,0.040626959,0.080417973,0.029832811,0.069874608,0.503218391,0.147722048
7160,frog,pic1016_a_gray.gif,pic1016,0.0431242,0.044363636,0.018581306,0.026212548,0.041638924,0.056747759,0.030740077,0.074017926,0.504379001,0.160194622
7161,frog,pic1017_a_mulligan.gif,pic1017,0.038318213,0.061088124,0.023695099,0.043072653,0.071200946,0.097877207,0.047043253,0.095487137,0.286101617,0.236115751
7162,frog,pic1018_a_petroff2.gif,pic1018,0.032912946,0.041819196,0.028069196,0.046450893,0.092734375,0.098939732,0.040736607,0.071640625,0.430044643,0.116651786
7163,frog,pic1019_a_shepard.gif,pic1019,0.047,0.064563636,0.020354545,0.037572727,0.043690909,0.074018182,0.037636364,0.118409091,0.249590909,0.307163636
7164,frog,pic101_BK_ANSTIS_tosea.jpg,pic101,0.069688889,0.0676,0.032133333,0.053422222,0.091511111,0.151688889,0.0468,0.081822222,0.168711111,0.236622222
7165,frog,pic1020_a_strachan.gif,pic1020,0.074050287,0.084492971,0.020207426,0.027212826,0.033076429,0.052284783,0.031577821,0.095018911,0.330205286,0.251873261
7166,frog,pic1021_a_tagra.gif,pic1021,0.074601064,0.09929078,0.041728723,0.057562057,0.076728723,0.068572695,0.047101064,0.102012411,0.132579787,0.299822695
7167,frog,pic1022_a_tagro.gif,pic1022,0.049802158,0.07823741,0.03778777,0.063210432,0.094964029,0.106456835,0.053030576,0.104019784,0.14631295,0.266178058
7168,frog,pic1023_a_teoh.gif,pic1023,0.012501496,0.01904249,0.00508079,0.010311191,0.016588869,0.04695392,0.019640934,0.069455416,0.685774985,0.11464991
7169,frog,pic1024_a_walker.gif,pic1024,0.064768565,0.091926592,0.026630777,0.04038554,0.053289303,0.069356569,0.038470788,0.106661857,0.178173678,0.33033633
7170,frog,pic1025_crickfrg.jpg,pic1025,0.107640791,0.096073059,0.06695586,0.065312024,0.079315068,0.074733638,0.069619482,0.093302892,0.100745814,0.24630137
7171,frog,pic1026_screenshot.jpg,pic1026,0.062895413,0.074535389,0.0106638,0.022402629,0.024565045,0.087707592,0.018497924,0.095319296,0.234381178,0.369031732
7172,frog,pic1027_frog2.jpg,pic1027,0.052479572,0.057843256,0.059855895,0.116360745,0.19176428,0.134997786,0.061878598,0.064615787,0.127118303,0.133085779
7173,frog,pic1028_spawn.jpg,pic1028,0.09654129,0.125421292,0.037433155,0.046225977,0.068320376,0.05940772,0.039065894,0.12002876,0.105259216,0.30229632
7174,frog,pic1029_0-picture.gif,pic1029,0.05047208,0.070704073,0.034367413,0.054437551,0.099298624,0.098030753,0.052630159,0.098057729,0.187496628,0.254504991
7175,frog,pic102_afw_gateway.gif,pic102,0.026078431,0.02172549,0.005490196,0.021490196,0.06172549,0.118392157,0.029176471,0.059686275,0.602941176,0.053294118
7176,frog,pic1030_0618221255.gif,pic1030,0.043181818,0.05668905,0.021590909,0.064514463,0.123760331,0.191167355,0.048941116,0.087706612,0.163610537,0.19883781
7177,frog,pic1031_0712vote2.jpg,pic1031,0.057840467,0.070058366,0.035194553,0.068949416,0.125992218,0.149066148,0.046303502,0.073599222,0.177120623,0.195875486
7178,frog,pic1032_0714gm_chaump.jpg,pic1032,0.112332468,0.101651948,0.033475325,0.038690909,0.053464935,0.062981818,0.038898701,0.096581818,0.195885714,0.266036364
7179,frog,pic1033_082 Jack Johnson Vid.jpg,pic1033,0.0771417,0.082963563,0.052445344,0.072275304,0.097684211,0.097975709,0.067133603,0.094364372,0.136785425,0.221230769
7180,frog,pic1034_1075158378_Store_CD_Cover.jpg,pic1034,0.08835023,0.100129032,0.055557604,0.081474654,0.097400922,0.081548387,0.053493088,0.097400922,0.094543779,0.250101382
7181,frog,"pic1035_1105924.fpx&obj=iip,1.0&wid=181&cvt=jpeg",pic1035,0.072803808,0.085862572,0.067446366,0.085623401,0.146229461,0.094113989,0.070483844,0.087536773,0.084475377,0.20542441
7182,frog,pic1036_13dec_himynameis.jpg,pic1036,0.054800638,0.071217438,0.057246146,0.106900585,0.142541201,0.119829878,0.070345561,0.087145136,0.12969697,0.160276449
7183,frog,pic1037_1466_main.jpg,pic1037,0.036064936,0.045008263,0.016963157,0.031496063,0.079177603,0.108778069,0.035238651,0.065957033,0.396568484,0.18474774
7184,frog,pic1038_149118-0260-cp.jpg,pic1038,0.063573641,0.076809349,0.070297099,0.127569699,0.200084483,0.107258519,0.058751056,0.073007603,0.064700084,0.157948465
7185,frog,pic1039_180503_divac_reuters.jpg,pic1039,0.058101948,0.076377953,0.062080398,0.103418981,0.179651886,0.123352673,0.066825528,0.074678823,0.086282636,0.169229175
7186,frog,pic103_arcade_gateway.gif,pic103,0.014808362,0.02402171,0.015746449,0.03738944,0.08848164,0.131868132,0.035178236,0.070658001,0.484622085,0.097225945
7187,frog,pic1040_1959HomeRunDerby.jpg,pic1040,0.085041322,0.094628099,0.036914601,0.049669421,0.069338843,0.081019284,0.052341598,0.110523416,0.138595041,0.281928375
7188,frog,pic1041_1983D_Garner_Phil.jpg,pic1041,0.071840909,0.090136364,0.051090909,0.089931818,0.155704545,0.110113636,0.047568182,0.088409091,0.080022727,0.215181818
7189,frog,pic1042_2003-01-09-inside-selig.jpg,pic1042,0.12132716,0.114475309,0.046697531,0.043734568,0.070401235,0.047777778,0.036111111,0.104104938,0.123271605,0.292098765
7190,frog,pic1043_20030822213255.jpeg,pic1043,0.059062213,0.069410009,0.060933196,0.120632461,0.208562902,0.119995409,0.060428145,0.069014004,0.068526171,0.163435491
7191,frog,pic1044_2386_Presentation.jpg,pic1044,0.047011952,0.070836653,0.028227092,0.051115538,0.11061753,0.153944223,0.049462151,0.077191235,0.221394422,0.190199203
7192,frog,pic1045_2574226_7_2.jpg,pic1045,0.07825,0.089678571,0.052473214,0.073160714,0.147339286,0.110651786,0.053830357,0.088375,0.090285714,0.215955357
7193,frog,pic1046_2604370_7_2.jpg,pic1046,0.065129573,0.072705793,0.06035061,0.118528963,0.207317073,0.121623476,0.060792683,0.069039634,0.0634375,0.161074695
7194,frog,pic1047_2poulterPA_150x350.jpg,pic1047,0.094628571,0.094933333,0.072895238,0.077714286,0.110266667,0.077980952,0.066704762,0.093771429,0.088704762,0.2224
7195,frog,pic1048_3yrkxfms.jpg,pic1048,0.057547389,0.074042553,0.059311412,0.112618956,0.207845261,0.115280464,0.05496325,0.073377176,0.077895551,0.167117988
7196,frog,pic1049_4571.jpg,pic1049,0.049075908,0.062959296,0.031617162,0.066193619,0.121562156,0.131419142,0.050737074,0.068470847,0.232112211,0.185852585
7197,frog,pic104_arclogo-l.gif,pic104,0.002986144,0.01158624,0.009645246,0.028607262,0.044194935,0.089435022,0.018275203,0.032728141,0.71419613,0.048345676
7198,frog,pic1050_54054posttoasties.jpg,pic1050,0.089325221,0.101116251,0.055058327,0.073587088,0.127212389,0.08512671,0.052720233,0.089375503,0.092392397,0.234085881
7199,frog,"pic1051_60003537.fpx&obj=iip,1.0&wid=400&hei=247&rgn=0.0,0.0,1.00000000,1.00000000&lng=en&cvt=jpeg",pic1051,0.028006073,0.043714575,0.029615385,0.078997976,0.127206478,0.18458502,0.061487854,0.068421053,0.261427126,0.116538462
7200,frog,pic1052_6304108869.01.LZZZZZZZ.jpg,pic1052,0.117133603,0.108137652,0.047255061,0.053813765,0.066032389,0.055279352,0.05242915,0.101700405,0.112267206,0.285951417
7201,frog,pic1053_800-Series.jpeg,pic1053,0.094606365,0.134438861,0.021507538,0.026968174,0.031859296,0.0319933,0.022512563,0.131725293,0.132428811,0.371959799
7202,frog,pic1054_84662356430.jpg,pic1054,0.073769685,0.083248031,0.049311024,0.065501969,0.102106299,0.090561024,0.049468504,0.086604331,0.187647638,0.211781496
7203,frog,pic1055_85326287702.jpg,pic1055,0.055043965,0.065091926,0.041406875,0.097066347,0.19381295,0.150663469,0.057226219,0.067673861,0.118585132,0.153429257
7204,frog,pic1056_AQ2272.jpg,pic1056,0.007066895,0.01638422,0.005049743,0.020198971,0.025385935,0.160178388,0.01270669,0.022833619,0.661283019,0.068912521
7205,frog,pic1057_B00006FR47.01._PE8_SCMZZZZZZZ_.jpg,pic1057,0.081128662,0.104454986,0.038534892,0.051982982,0.067729473,0.096043816,0.039610739,0.104797301,0.109149592,0.306567558
7206,frog,pic1058_B0002A2WAY.01.LZZZZZZZ.jpg,pic1058,0.037346774,0.038685484,0.019225806,0.029,0.038987903,0.072254032,0.029512097,0.055907258,0.538427419,0.140653226
7207,frog,pic1059_Beyonce Pic 1.jpg,pic1059,0.065794271,0.070455729,0.044908854,0.093580729,0.121432292,0.189921875,0.065950521,0.070898438,0.099570313,0.177486979
7208,frog,pic105_arclogo-r.gif,pic105,0,0.00154533,0.004807692,0.024639423,0.037774725,0.174536401,0.024854052,0.036014766,0.671617445,0.024210165
7209,frog,pic1060_Bridget_Moynahan.jpg,pic1060,0.056086124,0.073665072,0.055177033,0.100411483,0.22077512,0.115923445,0.055023923,0.071559809,0.084822967,0.166555024
7210,frog,pic1061_Bryant-Park-May01-Img_1577-lowres.jpg,pic1061,0.072145062,0.075110918,0.053003633,0.072225437,0.07697563,0.114442676,0.05846113,0.086058063,0.186587738,0.204989712
7211,frog,pic1062_Flbk_74_Knievel_24.jpg,pic1062,0.058873592,0.08330413,0.040050063,0.064130163,0.108310388,0.17689612,0.043629537,0.084430538,0.099874844,0.240500626
7212,frog,pic1063_GIDukeV.jpg,pic1063,0.073443344,0.083850385,0.032761276,0.069394939,0.105830583,0.147194719,0.057205721,0.084246425,0.127392739,0.218679868
7213,frog,pic1064_Jessica Alba.jpg,pic1064,0.057579062,0.095507088,0.053456925,0.087153762,0.162377317,0.107393675,0.056183206,0.092475463,0.081984733,0.205888768
7214,frog,pic1065_Mad_Libs_2004_Day_To_Day_Calendar_0740736817.jpg,pic1065,0.077448269,0.07923392,0.024088792,0.047897483,0.07545254,0.130352579,0.030916284,0.080914534,0.226532684,0.227162914
7215,frog,pic1066_P2R5LL7c.jpg,pic1066,0.073755365,0.090332618,0.057832618,0.088036481,0.163819742,0.091609442,0.055332618,0.089774678,0.081706009,0.207800429
7216,frog,pic1067_ReboundAndKeepMoving.jpg,pic1067,0.054303203,0.102270538,0.049493872,0.075667304,0.172580143,0.091821914,0.044766055,0.093756021,0.094200643,0.221140308
7217,frog,pic1068_RySSY9qV.jpg,pic1068,0.040696325,0.04939265,0.043419729,0.116317215,0.256077369,0.161996132,0.05265764,0.05106383,0.113748549,0.114630561
7218,frog,pic1069_Sad Face.gif,pic1069,0.020844299,0.037688178,0.009650139,0.022142682,0.036845984,0.081868267,0.039653297,0.119030073,0.459627329,0.172649753
7219,frog,pic106_census_gateway.gif,pic106,0.010745313,0.017718336,0.006782503,0.014327084,0.029416248,0.19478738,0.017070569,0.037875324,0.571101966,0.100175278
7220,frog,pic1070_Section_Logo.gif,pic1070,0.023264683,0.0296938,0.013457557,0.019232865,0.032145581,0.202680615,0.027841342,0.059115179,0.508935382,0.083632996
7221,frog,pic1071_Skid-Row80s-Youth-Gone-Wild-230137.jpg,pic1071,0.119449361,0.112586037,0.045290069,0.046155359,0.054591937,0.040845624,0.032389381,0.1106588,0.137246804,0.300786627
7222,frog,pic1072_Stoichkovnealsimpson.jpg,pic1072,0.059711111,0.074977778,0.052111111,0.116222222,0.242066667,0.116755556,0.049955556,0.067844444,0.063577778,0.156777778
7223,frog,pic1073_TIA_CAL.jpg,pic1073,0.047659574,0.061010638,0.063147163,0.127101064,0.248865248,0.134326241,0.06001773,0.06552305,0.059281915,0.133067376
7224,frog,pic1074_WS6WRcCP.jpg,pic1074,0.07729207,0.086452611,0.05273501,0.073825919,0.127675048,0.106058027,0.06212766,0.091744681,0.116162476,0.205926499
7225,frog,pic1075_W_basement door detail.jpg,pic1075,0.086882716,0.103631687,0.059578189,0.073662551,0.096965021,0.075216049,0.056059671,0.097088477,0.095360082,0.255555556
7226,frog,pic1076_Y3zg6NgJ.jpg,pic1076,0.076255319,0.085245648,0.058305609,0.095148936,0.162878143,0.096309478,0.05850677,0.081098646,0.084719536,0.201531915
7227,frog,pic1077__40313235_beckham_down203.jpg,pic1077,0.042973814,0.057168784,0.055515945,0.148431423,0.25466684,0.151931553,0.055710397,0.054608504,0.048807363,0.130185377
7228,frog,pic1078__40332961_maniche203.jpg,pic1078,0.065854291,0.074377755,0.062062484,0.13407441,0.19646098,0.101471351,0.051400052,0.070715582,0.072044335,0.171538761
7229,frog,pic1079__40337435_fans.jpg,pic1079,0.116983333,0.097683333,0.048433333,0.064616667,0.1001,0.063916667,0.044816667,0.095683333,0.113916667,0.25385
7230,frog,pic107_corroboree_gateway.gif,pic107,0.0072,0.024355556,0.011911111,0.038533333,0.076622222,0.142533333,0.024755556,0.044844444,0.545511111,0.083733333
7231,frog,pic1080__40340191_kezman_emp203.jpg,pic1080,0.06867384,0.077488981,0.061511537,0.114953332,0.19646098,0.112360643,0.05376588,0.07518797,0.067345087,0.17225175
7232,frog,pic1081__40370123_crespo203.jpg,pic1081,0.062062484,0.077910293,0.050881514,0.110383718,0.206669691,0.106883588,0.0512056,0.074831475,0.082155821,0.177015815
7233,frog,pic1082__40385805_newdrogba270.jpg,pic1082,0.090166028,0.095675972,0.056011677,0.078106185,0.116584565,0.079802956,0.056358329,0.090822843,0.101003467,0.23546798
7234,frog,pic1083__40391169_didierdrogba203.jpg,pic1083,0.063909774,0.0768084,0.065659839,0.11453202,0.190659839,0.11637931,0.062192118,0.075900959,0.064849624,0.169108115
7235,frog,pic1084_a-team_annual.jpg,pic1084,0.069402385,0.082152001,0.061341526,0.097651964,0.160785605,0.105668934,0.063470119,0.082130056,0.081757004,0.195640407
7236,frog,pic1085_a_bryant2_ft.jpg,pic1085,0.110455069,0.099774386,0.043838806,0.0593798,0.108114919,0.060915899,0.04547091,0.095094086,0.116107431,0.260848694
7237,frog,pic1086_a_dimarco_i.jpg,pic1086,0.060207477,0.079545899,0.049520454,0.100978665,0.196124486,0.129633979,0.059639851,0.078077902,0.069172049,0.177099237
7238,frog,pic1087_a_hanson_hi.jpg,pic1087,0.074509091,0.077090909,0.042163636,0.098018182,0.194745455,0.117945455,0.045690909,0.075345455,0.084890909,0.1896
7239,frog,pic1088_a_kostner_i.jpg,pic1088,0.064972241,0.087265788,0.051092991,0.088892262,0.127645732,0.091104268,0.052003817,0.079480396,0.119903713,0.237638793
7240,frog,pic1089_a_mcgruffhomep.gif,pic1089,0,0,0,0,0,0,0,0,0,0
7241,frog,pic108_launchpad_gateway.gif,pic108,0.024484127,0.020714286,0.006746032,0.005912698,0.008849206,0.009484127,0.00281746,0.003690476,0.874087302,0.043214286
7242,frog,pic1090_a_msharapova_frt.jpg,pic1090,0.048531106,0.065488191,0.070012481,0.130100326,0.24875192,0.131948445,0.06499616,0.064324117,0.049239151,0.126608103
7243,frog,pic1091_a_mulder_i.jpg,pic1091,0.070287728,0.074378548,0.055999217,0.115599922,0.196848698,0.107320415,0.053532981,0.07291055,0.078841261,0.174280681
7244,frog,pic1092_a_wie_vi.jpg,pic1092,0.066353494,0.077960462,0.037854766,0.072264631,0.117557252,0.126482678,0.050792719,0.07901742,0.179545899,0.192170679
7245,frog,pic1093_ab-arms.gif,pic1093,0.000492832,0.004284274,0.001187276,0.007700493,0.022743056,0.078040995,0.012135977,0.028304211,0.805740367,0.03937052
7246,frog,pic1094_affleck.jpg,pic1094,0.108759931,0.10357905,0.047669246,0.044391022,0.055787674,0.050966755,0.053872162,0.108117142,0.134940735,0.291916283
7247,frog,pic1095_alba cd copy.jpg,pic1095,0.090859829,0.090538462,0.047374359,0.070011966,0.112641026,0.073731624,0.046444444,0.095625641,0.128801709,0.24397094
7248,frog,pic1096_ali.jpg,pic1096,0.06253171,0.0719733,0.05072774,0.076277905,0.099394343,0.101067035,0.058528349,0.075897387,0.219439688,0.184162544
7249,frog,pic1097_amer_bullfrog_med.jpg,pic1097,0.050436893,0.063673139,0.064190939,0.111229773,0.218462783,0.112411003,0.054789644,0.06710356,0.121067961,0.136634304
7250,frog,pic1098_angry.jpg,pic1098,0.122227238,0.103033888,0.032767236,0.048271353,0.070484581,0.055447456,0.034993229,0.108995813,0.125978736,0.29780047
7251,frog,pic1099_ashton.photo4.jpg,pic1099,0.070688503,0.090875668,0.054846257,0.095855615,0.180648396,0.08927139,0.049431818,0.08546123,0.080949198,0.201971925
7252,frog,pic109_vfg_gateway.gif,pic109,0.03886693,0.052876592,0.029292929,0.058322354,0.087132191,0.111462451,0.032411067,0.058761528,0.383706632,0.147167325
7253,frog,pic10_home_mh.jpg,pic10,0.033410494,0.040972222,0.019470165,0.039994856,0.100900206,0.329963992,0.02659465,0.050565844,0.246064815,0.112062757
7254,frog,pic1100_baby.gif,pic1100,0,0,0,0,0,0,0,0,0,0
7255,frog,pic1101_babyrandy.jpg,pic1101,0.051201137,0.062771855,0.037185501,0.065828003,0.13464108,0.109438522,0.045685856,0.067206823,0.265799574,0.160241649
7256,frog,pic1102_bamboozle.jpg,pic1102,0.048209635,0.075869141,0.03633138,0.062669271,0.132636719,0.15601237,0.053502604,0.084202474,0.160087891,0.190478516
7257,frog,pic1103_bandera.gif,pic1103,0,0,0,0,0,0,0,0,0,0
7258,frog,pic1104_banner_vcl.gif,pic1104,0,0,0,0,0,0,0,0,0,0
7259,frog,pic1105_bass.gif,pic1105,0.0235,0.03,0.0088,0.0168,0.032525,0.0979,0.01955,0.052475,0.609225,0.109225
7260,frog,pic1106_bearmittens150.jpg,pic1106,0.069430199,0.076438746,0.056296296,0.104188034,0.128262108,0.128262108,0.072478632,0.079202279,0.107179487,0.178262108
7261,frog,pic1107_bet__h5.jpg,pic1107,0.083826772,0.091275591,0.059181102,0.077858268,0.111370079,0.079559055,0.059417323,0.094629921,0.107433071,0.235448819
7262,frog,pic1108_boozer.gif,pic1108,0,0,0,0,0,0,0,0,0,0
7263,frog,pic1109_bosshog2.jpg,pic1109,0.057738519,0.075738697,0.067283731,0.108023318,0.164560342,0.124621752,0.065837487,0.072089712,0.100436098,0.163670345
7264,frog,pic110_Frog_038a.gif,pic110,0.038825,0.04665,0.0104,0.028325,0.05275,0.086825,0.0291,0.0572,0.458425,0.1915
7265,frog,pic1110_brownsflag0730.jpg,pic1110,0.097278912,0.10707483,0.060408163,0.074557823,0.099637188,0.075283447,0.052789116,0.094104308,0.094331066,0.244535147
