,file,cls,score,box
671,336,7,0.9598932862281799,[0.78503245 0.6618834  0.8809202  0.770736  ]
672,336,8,0.9886841177940369,[0.80205446 0.63982356 0.90048647 0.7507037 ]
673,336,9,0.9426972270011902,[0.79532063 0.65790063 0.8966736  0.7592237 ]
674,336,10,0.9879939556121826,[0.6765409  0.3562039  0.77375054 0.45870626]
675,336,11,0.8209298253059387,[0.6728477  0.6849367  0.77262145 0.7847672 ]
676,336,12,0.5214855670928955,[0.663555   0.6690222  0.7659062  0.77011776]
677,336,13,0.9973689317703247,[0.6364886 0.7388613 0.7378623 0.8404011]
678,336,14,0.9987668991088867,[0.70746344 0.7401378  0.8110752  0.84296596]
679,336,15,0.9936766028404236,[0.5879771  0.70463127 0.6894644  0.80594975]
680,336,16,0.9967902302742004,[0.80816776 0.7026575  0.90781254 0.80638343]
681,336,17,0.9982979893684387,[0.5561639  0.47159532 0.6556455  0.57532406]
682,336,18,0.9369892477989197,[0.56479704 0.6738909  0.6617261  0.7766775 ]
683,336,19,0.9918777942657471,[0.4992423  0.32418483 0.5995725  0.42372057]
684,337,1,0.9998753070831299,[0.36195102 0.35990226 0.46009088 0.4606578 ]
685,337,2,0.9973157048225403,[0.34556428 0.6541538  0.44432098 0.7532074 ]
686,337,3,0.9989206790924072,[0.45147076 0.58208805 0.5521893  0.68558156]
687,337,4,0.9839440584182739,[0.43841648 0.24506395 0.54147476 0.3483444 ]
688,337,5,0.9591194987297058,[0.5727103  0.6234749  0.66974425 0.7257973 ]
689,337,6,0.9951007962226868,[0.7009312  0.62129354 0.7992757  0.7281709 ]
690,337,7,0.9809350371360779,[0.75277376 0.601956   0.8507043  0.70910656]
691,337,8,0.9528650045394897,[0.7729189  0.57027984 0.8749918  0.67479694]
692,337,9,0.8643431067466736,[0.7662863  0.5904752  0.86684763 0.695553  ]
693,337,10,0.9779625535011292,[0.62891006 0.29667366 0.7270324  0.40093958]
694,337,11,0.7630112767219543,[0.64969695 0.65686    0.7465177  0.755731  ]
695,337,12,0.5111663341522217,[0.6449504  0.64209014 0.7452454  0.74389976]
696,337,13,0.9981631636619568,[0.60064083 0.71331686 0.70229995 0.8132834 ]
697,337,14,0.9994625449180603,[0.69003344 0.7076154  0.7895737  0.808018  ]
698,337,15,0.9968763589859009,[0.5603153  0.6663014  0.66306204 0.7666116 ]
699,337,16,0.9926974177360535,[0.77467036 0.6433762  0.8756709  0.74502   ]
700,337,17,0.9979706406593323,[0.5223877  0.43117514 0.6227727  0.5372931 ]
701,337,18,0.9831296801567078,[0.53891754 0.63705707 0.6389999  0.7399778 ]
702,337,19,0.9949597120285034,[0.47428596 0.2846493  0.5727414  0.38699958]
703,338,1,0.9998757839202881,[0.36624137 0.41275445 0.46728474 0.5140375 ]
704,338,2,0.9987841248512268,[0.3444766  0.74511266 0.44399008 0.8439761 ]
705,338,3,0.9994850158691406,[0.4572086 0.668954  0.5576057 0.7701707]
706,338,4,0.9492124319076538,[0.45009392 0.29467672 0.54825324 0.39496365]
707,338,5,0.9694879651069641,[0.59128153 0.7143807  0.6876133  0.81739974]
708,338,6,0.9853517413139343,[0.7281939  0.63624823 0.82677877 0.7447178 ]
709,338,7,0.9834295511245728,[0.79359007 0.59629536 0.8924497  0.7062117 ]
710,338,8,0.9681785702705383,[0.8091045 0.5655212 0.9086958 0.6732524]
711,338,9,0.8576768636703491,[0.80410033 0.58817405 0.90379554 0.69303155]
712,338,10,0.990817666053772,[0.65326715 0.36498073 0.7500057  0.46706447]
713,338,11,0.9431037306785583,[0.67380005 0.69224006 0.77476025 0.7925477 ]
714,338,12,0.9482062458992004,[0.6704684  0.70835096 0.7678977  0.808652  ]
715,338,13,0.9955722093582153,[0.64443016 0.7892049  0.7450432  0.89478296]
716,338,14,0.9892399311065674,[0.7336047 0.7438244 0.8333298 0.844284 ]
717,338,15,0.9975505471229553,[0.5887282  0.775422   0.68703526 0.87787926]
718,338,16,0.9945312142372131,[0.8188797  0.6421814  0.91474724 0.7449774 ]
719,338,17,0.9942708015441895,[0.53746057 0.5100299  0.63750213 0.6107762 ]
720,338,18,0.9809135794639587,[0.54880285 0.72540766 0.6519206  0.831408  ]
721,338,19,0.9948856234550476,[0.4789016  0.34021065 0.57874405 0.4418946 ]
722,339,1,0.9999479055404663,[0.39437193 0.40624386 0.4903741  0.51118577]
723,339,2,0.937425971031189,[0.36399037 0.75194573 0.4667     0.8551591 ]
724,339,3,0.9755843877792358,[0.46509948 0.67044896 0.5670211  0.7749012 ]
725,339,4,0.9706456661224365,[0.47251534 0.2793395  0.571353   0.3788542 ]
726,339,5,0.986012876033783,[0.59203565 0.7741673  0.691506   0.8757397 ]
727,339,6,0.9338393807411194,[0.71909    0.75604427 0.8217959  0.8547973 ]
728,339,7,0.9786390066146851,[0.8017609  0.7680743  0.90292424 0.8720772 ]
729,339,8,0.9149478673934937,[0.8306627  0.7533417  0.93096364 0.8571816 ]
730,339,9,0.9487811923027039,[0.81388927 0.7714112  0.9191334  0.86966217]
731,339,10,0.9977636337280273,[0.736636   0.36751717 0.8349584  0.46775773]
732,339,11,0.9386183619499207,[0.6612902 0.7770961 0.7598245 0.8769206]
733,339,12,0.5773801803588867,[0.66322803 0.7919405  0.76490325 0.8948638 ]
734,339,13,0.9995911717414856,[0.6400005  0.8568681  0.7391118  0.96360844]
735,339,14,0.9997649788856506,[0.71750754 0.8521358  0.8205566  0.9548565 ]
736,339,15,0.9958465695381165,[0.57484996 0.8202705  0.67532736 0.9239427 ]
737,339,16,0.996595561504364,[0.83109194 0.82481927 0.9277529  0.9288148 ]
738,339,17,0.9929277300834656,[0.5663427 0.5169094 0.6636974 0.620526 ]
739,339,18,0.9913831353187561,[0.55123556 0.77622384 0.6526649  0.8793781 ]
740,339,19,0.9934723377227783,[0.520921   0.31653523 0.6186224  0.41908348]
741,340,1,0.9999604225158691,[0.37590834 0.39171216 0.47654638 0.49435905]
742,340,2,0.9979829788208008,[0.33481315 0.69759464 0.43506142 0.79705596]
743,340,3,0.9941275119781494,[0.44975257 0.6222597  0.5514258  0.72796667]
744,340,4,0.9835684895515442,[0.46591568 0.28896224 0.5664668  0.3914498 ]
745,340,5,0.9725816249847412,[0.59016925 0.70609057 0.6861305  0.80830735]
746,340,6,0.9969679713249207,[0.7123136  0.6692483  0.80879784 0.77470064]
747,340,7,0.9774336218833923,[0.7747583  0.6332928  0.873863   0.74603695]
748,340,8,0.9833245277404785,[0.79560155 0.61169755 0.8955451  0.7147075 ]
749,340,9,0.942788302898407,[0.7873043 0.6309983 0.8856249 0.7317144]
750,340,10,0.9892968535423279,[0.67326254 0.34321302 0.77273    0.44598466]
751,340,11,0.9463571310043335,[0.655819  0.7108608 0.7561375 0.8187389]
752,340,12,0.8607978224754333,[0.6644392  0.7317565  0.7637964  0.83442587]
753,340,13,0.9994327425956726,[0.6307967  0.7955677  0.7351993  0.89620596]
754,340,14,0.9992563128471375,[0.72289515 0.76729786 0.82345533 0.8686683 ]
755,340,15,0.997607946395874,[0.56556594 0.75760275 0.67104846 0.86416394]
756,340,16,0.9693883657455444,[0.79245645 0.6862895  0.89402026 0.7882929 ]
757,340,17,0.9959245920181274,[0.54045624 0.47028401 0.64049876 0.57250184]
758,340,18,0.9930866360664368,[0.5461288 0.7062227 0.6463164 0.8119565]
759,340,19,0.9933550357818604,[0.4984906  0.32436955 0.5992585  0.42484316]
760,341,1,0.9999048709869385,[0.3946799  0.36690345 0.49606758 0.46774203]
761,341,2,0.9985653758049011,[0.3515637 0.6489307 0.4503984 0.7496632]
762,341,3,0.9991735816001892,[0.4672033 0.590221  0.5680632 0.6933991]
763,341,4,0.9794206023216248,[0.47960263 0.28237125 0.5802046  0.38420892]
764,341,5,0.9680831432342529,[0.5915975  0.6760026  0.6894521  0.78112054]
765,341,6,0.9898738861083984,[0.7008048 0.642537  0.7964886 0.741419 ]
766,341,7,0.9691497087478638,[0.7530927  0.64713913 0.8535169  0.75759345]
767,341,8,0.9917616844177246,[0.7817691  0.631332   0.879914   0.73232454]
768,341,9,0.615403950214386,[0.7718059  0.64358485 0.8715657  0.750165  ]
769,341,10,0.9929088354110718,[0.6773098  0.32408792 0.7752309  0.42222294]
770,341,11,0.970612645149231,[0.65323347 0.6684757  0.74855167 0.769736  ]
771,341,12,0.7871228456497192,[0.65945256 0.68942696 0.76054054 0.7932489 ]
772,341,13,0.9992899894714355,[0.6303305  0.7522297  0.73106456 0.8529478 ]
773,341,14,0.9975639581680298,[0.709533  0.724117  0.8067029 0.8227427]
774,341,15,0.9979351758956909,[0.5735546  0.72489995 0.67736274 0.82652354]
775,341,16,0.9944353103637695,[0.7885636 0.6910776 0.8847081 0.7927981]
776,341,17,0.9749042987823486,[0.55307174 0.45764843 0.6537131  0.55877554]
777,341,18,0.9077132344245911,[0.5567381  0.67325383 0.65687096 0.77470547]
778,341,19,0.9901542067527771,[0.52334034 0.31357184 0.62022376 0.4136285 ]
779,342,1,0.999861478805542,[0.34933567 0.34198943 0.44953686 0.44177395]
780,342,2,0.9972854852676392,[0.3184956  0.62676454 0.417386   0.7272828 ]
781,342,3,0.9963045120239258,[0.42844805 0.56816083 0.52871656 0.671696  ]
782,342,4,0.9917086958885193,[0.43370503 0.24502747 0.53519756 0.3457482 ]
783,342,5,0.9123260378837585,[0.5700696 0.6256538 0.6695878 0.7311791]
784,342,6,0.9736149311065674,[0.7190672  0.6406861  0.82136136 0.74365354]
785,342,7,0.5517558455467224,[0.8020007 0.6363125 0.8973893 0.7395212]
786,342,8,0.9921443462371826,[0.8251731  0.6112905  0.924379   0.71695805]
787,342,9,0.8584087491035461,[0.8179823 0.6273153 0.9180145 0.7300281]
788,342,10,0.9859246611595154,[0.68395346 0.30962864 0.783258   0.41175684]
789,342,11,0.7813538312911987,[0.65882766 0.673065   0.7550932  0.7726649 ]
790,342,12,0.5773255825042725,[0.64864    0.67584807 0.7472949  0.7752067 ]
791,342,13,0.9815678000450134,[0.61218965 0.717133   0.71440685 0.81968397]
792,342,14,0.9994780421257019,[0.70729756 0.714666   0.80731905 0.8156419 ]
793,342,15,0.9977333545684814,[0.55203223 0.7024609  0.6549972  0.80763626]
794,342,16,0.9932475090026855,[0.82319945 0.67222476 0.9244064  0.77534324]
795,342,17,0.9984909296035767,[0.53031623 0.43495333 0.62764734 0.53901136]
796,342,18,0.9885791540145874,[0.531025   0.6285353  0.625957   0.73136395]
797,342,19,0.984818160533905,[0.47980213 0.28127775 0.58046305 0.3822098 ]
798,343,1,0.9997645020484924,[0.38805506 0.36772293 0.4896556  0.46643195]
799,343,2,0.9953237175941467,[0.3807897 0.6382515 0.4796083 0.7396091]
800,343,3,0.9954952001571655,[0.47491208 0.573647   0.57787234 0.6770819 ]
801,343,4,0.9930590391159058,[0.45519608 0.2713473  0.55722475 0.3728667 ]
802,343,5,0.8894318342208862,[0.5747234  0.6141407  0.67738146 0.716021  ]
803,343,6,0.9915053248405457,[0.6904981 0.6037355 0.7900739 0.7061143]
804,343,7,0.9118300676345825,[0.73048896 0.5949666  0.83284754 0.70309395]
805,343,8,0.9748894572257996,[0.7495115  0.57294106 0.84988594 0.67455864]
806,343,9,0.919762134552002,[0.7415231  0.58545357 0.8410516  0.6894952 ]
807,343,10,0.990936815738678,[0.63063836 0.33477518 0.73051786 0.43489784]
808,343,11,0.6911188960075378,[0.64256316 0.62538797 0.73894155 0.7299051 ]
809,343,12,0.6970888376235962,[0.6399401  0.63534874 0.73856586 0.742524  ]
810,343,13,0.9750986695289612,[0.61264074 0.6830083  0.7128575  0.7850294 ]
811,343,14,0.9964327812194824,[0.6707493  0.67110646 0.7678172  0.7742597 ]
812,343,15,0.9969452023506165,[0.5669484  0.6632492  0.6664774  0.76768947]
813,343,16,0.9950631260871887,[0.7651016  0.631014   0.86374706 0.7310975 ]
814,343,17,0.9947722554206848,[0.5358639  0.44153866 0.6351239  0.5457112 ]
815,343,18,0.8799422383308411,[0.54911864 0.620222   0.6521039  0.72193444]
816,343,19,0.9948280453681946,[0.49145803 0.3096012  0.5954213  0.40891522]
817,344,1,0.9998031258583069,[0.38759065 0.36931074 0.4881654  0.47335678]
818,344,2,0.9914979338645935,[0.32929358 0.6875176  0.43160567 0.79080015]
819,344,3,0.9968385696411133,[0.43661848 0.62635493 0.53630364 0.72865546]
820,344,4,0.9754517674446106,[0.465826   0.2776086  0.56798893 0.37472188]
821,344,5,0.9856650829315186,[0.5757961  0.70267624 0.675562   0.8112169 ]
822,344,6,0.9622848033905029,[0.68237746 0.6388798  0.7856016  0.74027455]
823,344,7,0.9639790058135986,[0.76708287 0.6144006  0.8611768  0.7243837 ]
824,344,8,0.9507442116737366,[0.7871677 0.5849092 0.8857354 0.689346 ]
825,344,9,0.9525396227836609,[0.78161407 0.6078451  0.87804437 0.7069838 ]
826,344,10,0.9930750131607056,[0.6552507  0.34397972 0.75273716 0.4417251 ]
827,344,11,0.8587048053741455,[0.6406912  0.701709   0.73622435 0.8057199 ]
828,344,12,0.9652588367462158,[0.6495211  0.73624676 0.7480985  0.842322  ]
829,344,13,0.998394787311554,[0.59729755 0.79968435 0.6996619  0.899774  ]
830,344,14,0.9964487552642822,[0.68972254 0.7500435  0.78637105 0.8519518 ]
831,344,15,0.9939154982566833,[0.54176676 0.75196457 0.6434661  0.8515754 ]
832,344,16,0.9388382434844971,[0.7780816 0.6685354 0.8773435 0.7685628]
833,344,17,0.996379554271698,[0.55086035 0.45880795 0.6462935  0.56439817]
834,344,18,0.9665018916130066,[0.52783895 0.69891685 0.6276968  0.7988671 ]
835,344,19,0.9964680671691895,[0.50293094 0.31876144 0.606447   0.4201503 ]
836,345,1,0.0015323188854381442,[0.67196137 0.30532917 0.7704004  0.42669216]
837,345,2,0.9969815611839294,[0.37645772 0.6753957  0.47279269 0.7777419 ]
838,345,3,0.9967986345291138,[0.48466152 0.58904237 0.5861576  0.69691837]
839,345,4,0.8715505599975586,[0.44565007 0.2465193  0.5462784  0.3480011 ]
840,345,5,0.9323623776435852,[0.6040237  0.6070764  0.70301646 0.7105856 ]
841,345,6,0.9943050742149353,[0.73171806 0.5881483  0.8301363  0.691355  ]
842,345,7,0.785329282283783,[0.78006023 0.5782447  0.87660635 0.6830288 ]
843,345,8,0.985926628112793,[0.8012776  0.55072606 0.90051436 0.6536234 ]
844,345,9,0.7018351554870605,[0.79165906 0.56802255 0.89170206 0.6702821 ]
845,345,10,0.9879881143569946,[0.65648234 0.32792234 0.7534474  0.4286725 ]
846,345,11,0.6995214223861694,[0.6762214  0.6104018  0.7729956  0.71402943]
847,345,12,0.3521033823490143,[0.6777917  0.6030001  0.78010947 0.7050995 ]
848,345,13,0.9889398217201233,[0.66001266 0.68215674 0.75902855 0.7880925 ]
849,345,14,0.9979919195175171,[0.7223249  0.6818719  0.82290363 0.7817153 ]
850,345,15,0.9976512789726257,[0.6133951  0.6749776  0.7144182  0.77787155]
851,345,16,0.9873439073562622,[0.8082958  0.61433274 0.91043454 0.7158313 ]
852,345,17,0.708644449710846,[0.5404893 0.4326492 0.6431382 0.5373642]
853,345,18,0.8562195301055908,[0.59151465 0.6268251  0.6904515  0.7294331 ]
854,345,19,0.9774658679962158,[0.48528212 0.2834148  0.58276755 0.3882586 ]
855,346,1,0.9999206066131592,[0.3717329  0.39928973 0.4755807  0.4999788 ]
856,346,2,0.9940681457519531,[0.3464213  0.69248873 0.448257   0.79467684]
857,346,3,0.9894372224807739,[0.45800588 0.62882996 0.5579088  0.7379854 ]
858,346,4,0.937005877494812,[0.43493673 0.280434   0.5329838  0.37908208]
859,346,5,0.927495002746582,[0.5760499  0.6858335  0.67795044 0.7866466 ]
860,346,6,0.9896474480628967,[0.72052443 0.69507    0.8213573  0.7931471 ]
861,346,7,0.9897328019142151,[0.8001937  0.6779607  0.89484954 0.78432053]
862,346,8,0.9761306643486023,[0.8199636  0.6485486  0.92006505 0.75389886]
863,346,9,0.8855579495429993,[0.814361  0.6719013 0.9140931 0.7747805]
864,346,10,0.9935259819030762,[0.66009074 0.3414471  0.7596286  0.4450425 ]
865,346,11,0.6640986204147339,[0.6620888  0.71194905 0.7563363  0.8220722 ]
866,346,12,0.5453939437866211,[0.65690917 0.70066    0.7576488  0.81153595]
867,346,13,0.9995250701904297,[0.6142292  0.7805731  0.7166063  0.88072675]
868,346,14,0.9974708557128906,[0.69596344 0.78546673 0.7940955  0.8861122 ]
869,346,15,0.9981294274330139,[0.565479   0.74100727 0.6664152  0.84003097]
870,346,16,0.9947271943092346,[0.81403697 0.7187993  0.911907   0.82121414]
871,346,17,0.9974598288536072,[0.5257711  0.4701731  0.62340266 0.57446396]
872,346,18,0.9814006090164185,[0.538334   0.69729435 0.64133286 0.79893106]
873,346,19,0.9919766783714294,[0.4763531  0.32136697 0.57582706 0.4229481 ]
874,347,1,0.9999411106109619,[0.39663336 0.36182317 0.4998366  0.46757895]
875,347,2,0.9908603429794312,[0.3492084  0.6434312  0.44573724 0.7456792 ]
876,347,3,0.9969339370727539,[0.46265933 0.590275   0.56400347 0.6925152 ]
877,347,4,0.9810127019882202,[0.45655257 0.25365895 0.55930007 0.35742918]
878,347,5,0.9837257266044617,[0.5834558  0.6419086  0.6815521  0.74451405]
879,347,6,0.9712784886360168,[0.70569855 0.6537208  0.80879796 0.75295496]
880,347,7,0.94997638463974,[0.77802914 0.6594819  0.8768999  0.7595349 ]
881,347,8,0.9868466258049011,[0.79577804 0.63390565 0.8967784  0.7392129 ]
882,347,9,0.6556923389434814,[0.7872454  0.65074545 0.8880292  0.7525988 ]
883,347,10,0.9933538436889648,[0.67449117 0.33283108 0.77240103 0.43644333]
884,347,11,0.7550504207611084,[0.65550315 0.6685257  0.7535217  0.7695243 ]
885,347,12,0.4239681661128998,[0.6470307 0.6659653 0.749991  0.765699 ]
886,347,13,0.9925554394721985,[0.6185514  0.7256686  0.71796393 0.8296942 ]
887,347,14,0.9995055198669434,[0.6753535  0.72967607 0.774492   0.83311653]
888,347,15,0.9883025288581848,[0.57550454 0.70855623 0.6766663  0.80777293]
889,347,16,0.9953669309616089,[0.79035556 0.6887606  0.88858557 0.7897157 ]
890,347,17,0.9971510767936707,[0.55499643 0.44316036 0.65045124 0.5458052 ]
891,347,18,0.9248543977737427,[0.5571403  0.6506055  0.65678805 0.7521926 ]
892,347,19,0.9959516525268555,[0.49892646 0.2904072  0.6023141  0.3942277 ]
893,348,1,0.9999339580535889,[0.36789438 0.39888665 0.4686073  0.50369096]
894,348,2,0.9953889846801758,[0.3381305  0.708238   0.43795088 0.80829275]
895,348,3,0.9991542100906372,[0.44958168 0.6296389  0.55278295 0.7358833 ]
896,348,4,0.8436885476112366,[0.45420405 0.28745162 0.55687165 0.38947436]
897,348,5,0.9595174193382263,[0.58586913 0.7177587  0.6863497  0.82143575]
898,348,6,0.9801654815673828,[0.727145  0.7083249 0.8275605 0.8102044]
899,348,7,0.9533953070640564,[0.8099554  0.68963665 0.90307486 0.795377  ]
900,348,8,0.9788801074028015,[0.8271955  0.667066   0.928874   0.77501965]
901,348,9,0.9516248106956482,[0.8210184  0.68582326 0.92048013 0.78616357]
902,348,10,0.992297351360321,[0.6778687  0.3746716  0.77724856 0.47670278]
903,348,11,0.9296584725379944,[0.6628298  0.75186485 0.7644617  0.8545529 ]
904,348,12,0.9221398830413818,[0.6653956  0.76164716 0.7654048  0.8641828 ]
905,348,13,0.997138500213623,[0.6250712  0.8152865  0.7265872  0.91311026]
906,348,14,0.9992222785949707,[0.72736555 0.7983009  0.82783663 0.8999042 ]
907,348,15,0.9989303946495056,[0.5573307  0.77431434 0.66238683 0.8793781 ]
908,348,16,0.9962947964668274,[0.8295822  0.73080516 0.93064004 0.8324854 ]
909,348,17,0.9966963529586792,[0.5423553  0.480763   0.64115363 0.58291173]
910,348,18,0.9526373147964478,[0.54102683 0.7206525  0.6378456  0.82170725]
911,348,19,0.9651308059692383,[0.482529   0.30357835 0.5782499  0.40663967]
912,349,1,0.999975323677063,[0.38180545 0.37064993 0.48665878 0.47549632]
913,349,2,0.9964320659637451,[0.33829266 0.66572046 0.43871796 0.76565343]
914,349,3,0.9662518501281738,[0.4509526 0.6190879 0.5493895 0.7196897]
915,349,4,0.9858646392822266,[0.46803328 0.28207842 0.56765693 0.3797697 ]
916,349,5,0.9313842058181763,[0.5724514 0.7314781 0.6701157 0.8349147]
917,349,6,0.9863361120223999,[0.6913432  0.68657124 0.7930246  0.78837436]
918,349,7,0.9715988039970398,[0.747243  0.6871451 0.8433786 0.7889839]
919,349,8,0.9893661737442017,[0.7734014  0.6605896  0.87485594 0.75867563]
920,349,9,0.8686665892601013,[0.7617207  0.67646444 0.8591878  0.7782596 ]
921,349,10,0.9897444844245911,[0.68781966 0.3370078  0.785459   0.43852815]
922,349,11,0.9711705446243286,[0.6328925  0.7212665  0.7312378  0.82622683]
923,349,12,0.9125304818153381,[0.63868415 0.73526007 0.74002075 0.8429458 ]
924,349,13,0.9985126852989197,[0.603494   0.81030244 0.70521826 0.9123274 ]
925,349,14,0.9987033605575562,[0.70853513 0.7679793  0.80677253 0.8729302 ]
926,349,15,0.9989151954650879,[0.5447521  0.7727621  0.64736366 0.8749817 ]
927,349,16,0.9880378246307373,[0.7850736  0.71910053 0.88621914 0.8204679 ]
928,349,17,0.9944873452186584,[0.5499575  0.48426694 0.6493199  0.5889876 ]
929,349,18,0.9810917377471924,[0.5284073 0.7241427 0.6266377 0.8277058]
930,349,19,0.9939132332801819,[0.525955   0.30330953 0.6267883  0.40655676]
931,350,1,0.9999616146087646,[0.37623182 0.362124   0.47820926 0.46176383]
932,350,2,0.9976806640625,[0.32675838 0.6681327  0.42307672 0.7674515 ]
933,350,3,0.9980860948562622,[0.44223958 0.60785145 0.5409788  0.7081505 ]
934,350,4,0.996653139591217,[0.45080617 0.2786809  0.54892313 0.3830988 ]
935,350,5,0.9367425441741943,[0.5723045  0.6833379  0.6734586  0.78751934]
936,350,6,0.9949030876159668,[0.7030646  0.65400815 0.80406487 0.76048654]
937,350,7,0.9935835003852844,[0.7822172  0.6286964  0.8873844  0.72946835]
938,350,8,0.9860219955444336,[0.80421954 0.5946091  0.90541834 0.69688314]
939,350,9,0.8893506526947021,[0.7999547  0.6142624  0.9000678  0.71607465]
940,350,10,0.9869495034217834,[0.65850616 0.3226371  0.7552287  0.42677146]
941,350,11,0.8886060118675232,[0.65318227 0.6970336  0.7499947  0.8007647 ]
942,350,12,0.9354416728019714,[0.6561379  0.71303344 0.75415295 0.81615967]
943,350,13,0.9943822622299194,[0.6001985  0.7608361  0.6975147  0.86258405]
944,350,14,0.9994552731513977,[0.69380707 0.74189836 0.7914912  0.84592813]
945,350,15,0.9981824159622192,[0.55008453 0.72609705 0.6513298  0.8250508 ]
946,350,16,0.9878537654876709,[0.8064735  0.6518871  0.9038431  0.75540775]
947,350,17,0.9983565211296082,[0.5314495  0.46792787 0.6321906  0.57118726]
948,350,18,0.9793368577957153,[0.52737445 0.67862695 0.62796104 0.7797841 ]
949,350,19,0.9833163619041443,[0.49663514 0.3100884  0.5964258  0.41311523]
950,351,1,0.9998176693916321,[0.3882402  0.38380617 0.49199766 0.48438957]
951,351,2,0.9933670163154602,[0.37302238 0.653766   0.4722338  0.7569758 ]
952,351,3,0.9990057349205017,[0.47004065 0.59982973 0.57283986 0.7043443 ]
953,351,4,0.9826775193214417,[0.4580502  0.27368078 0.55971175 0.37507397]
954,351,5,0.9260114431381226,[0.5786032 0.6414865 0.6779285 0.7523261]
955,351,6,0.994206428527832,[0.7011644  0.61835754 0.8008847  0.72133666]
956,351,7,0.9907940030097961,[0.75299746 0.6009756  0.85127866 0.70802927]
957,351,8,0.9546041488647461,[0.77028066 0.5744333  0.87091154 0.675662  ]
958,351,9,0.8621407747268677,[0.7655322  0.59104276 0.86569417 0.69661397]
959,351,10,0.9896411299705505,[0.65323275 0.32046235 0.75548273 0.41953513]
960,351,11,0.9484103322029114,[0.6516856  0.6631326  0.7493181  0.76189715]
961,351,12,0.7697537541389465,[0.6577912  0.6770558  0.75700074 0.7835011 ]
962,351,13,0.997031569480896,[0.6210477 0.7272331 0.7180583 0.8296353]
963,351,14,0.9939640164375305,[0.69814664 0.70730275 0.7964314  0.81083167]
964,351,15,0.9963089823722839,[0.5758683  0.70422524 0.6733905  0.8046963 ]
965,351,16,0.9959801435470581,[0.7823558  0.6435897  0.88251543 0.7447378 ]
966,351,17,0.9957018494606018,[0.54618263 0.44605514 0.64705366 0.5476272 ]
967,351,18,0.9011539816856384,[0.5555902 0.649628  0.655047  0.7492096]
968,351,19,0.9945089221000671,[0.4983869  0.3028945  0.5999225  0.40458822]
969,352,1,0.999849796295166,[0.4124503  0.37075382 0.5163267  0.47352043]
970,352,2,0.997275173664093,[0.3693289  0.6525139  0.4698959  0.75266445]
971,352,3,0.99665367603302,[0.4671876  0.59553653 0.56721497 0.6999681 ]
972,352,4,0.8914925456047058,[0.47533873 0.26891807 0.57772756 0.36938035]
973,352,5,0.9626933932304382,[0.5625649  0.66086906 0.66152567 0.7630599 ]
974,352,6,0.9758059978485107,[0.67237085 0.64533985 0.77149993 0.7456209 ]
975,352,7,0.9492377042770386,[0.72449815 0.6386334  0.8180983  0.74445164]
976,352,8,0.9719502329826355,[0.7430475  0.6082461  0.84469825 0.71202433]
977,352,9,0.9459145069122314,[0.7371231  0.63046294 0.83371824 0.73325336]
978,352,10,0.9796299934387207,[0.64649695 0.36364254 0.746085   0.46359006]
979,352,11,0.8709672689437866,[0.62292564 0.66732675 0.7187941  0.7688759 ]
980,352,12,0.8278123736381531,[0.6236547  0.6783897  0.7227446  0.78154546]
981,352,13,0.9877190589904785,[0.58248776 0.7416977  0.68467927 0.8419255 ]
982,352,14,0.9988106489181519,[0.66702235 0.7246584  0.76290894 0.8275509 ]
983,352,15,0.9691043496131897,[0.54735374 0.7096405  0.6465702  0.81081045]
984,352,16,0.9811612963676453,[0.7486889 0.6859876 0.8478602 0.7892908]
985,352,17,0.9147847294807434,[0.54418015 0.46295583 0.64535064 0.5673677 ]
986,352,18,0.9776235222816467,[0.5360491 0.6650018 0.6359776 0.7657975]
987,352,19,0.9972142577171326,[0.51748484 0.31828237 0.6153628  0.42025506]
988,353,1,0.9999594688415527,[0.3914132  0.3477026  0.49382716 0.44985414]
989,353,2,0.9970871806144714,[0.33021712 0.646379   0.43067783 0.7451713 ]
990,353,3,0.9944173097610474,[0.44446266 0.600545   0.54485005 0.6987413 ]
991,353,4,0.9654108881950378,[0.4707421  0.2648816  0.5700915  0.36672756]
992,353,5,0.9314663410186768,[0.5687948  0.68959445 0.6685781  0.79150873]
993,353,6,0.9952352643013,[0.6828577  0.65264523 0.7831165  0.7536165 ]
994,353,7,0.9628939628601074,[0.7498525  0.63672996 0.8498433  0.7427276 ]
995,353,8,0.9823326468467712,[0.76727605 0.6124218  0.869688   0.7193812 ]
996,353,9,0.8849040269851685,[0.76002747 0.631207   0.8577963  0.73087525]
997,353,10,0.9635546207427979,[0.6807011  0.3292096  0.7816674  0.43436033]
998,353,11,0.9723237156867981,[0.6364522 0.7002764 0.7354054 0.7991377]
999,353,12,0.8760525584220886,[0.6412791  0.71913266 0.74210024 0.81924224]
1000,353,13,0.9860658645629883,[0.6039873 0.7561467 0.7047644 0.8609832]
1001,353,14,0.9970345497131348,[0.6772221  0.74377054 0.77304906 0.8473405 ]
1002,353,15,0.9985226988792419,[0.546532  0.7273077 0.6482256 0.8264244]
1003,353,16,0.9752854704856873,[0.761334   0.673096   0.8586542  0.77312446]
1004,353,17,0.9955565333366394,[0.54268485 0.46617714 0.64024055 0.56612444]
1005,353,18,0.9512988924980164,[0.5276076  0.68086827 0.6268416  0.77982223]
1006,353,19,0.9953230023384094,[0.50237006 0.29573664 0.6015556  0.40089068]
